Temperature;Humidity;Latitud;Longitud;Brix;Acidez;Agua;Índice padurez;Calibre;Fertilizantes;Primavera;Verano;Otoño;Invierno;ID;Frescura
14.0;47.0;37.07089961210619;-2.7627188365816666;5.35;0.31;94.7;12.78;7;0;1;1;1;1;11;1
14.0;47.0;37.1715271836027;-2.642340793576532;6.11;0.39;94.12;14.02;8;1;1;1;0;1;10;1
14.0;47.0;36.704123156932575;-2.7609074052555176;5.39;0.33;93.33;14.68;6;0;1;1;1;1;11;1
14.0;47.0;37.163470192482;-2.546618054732887;5.11;0.3;94.15;13.66;7;0;1;1;1;1;11;1
14.0;47.0;37.010814681568654;-2.6921486426063845;5.17;0.36;93.89;14.15;7;1;1;1;1;1;4;1
14.0;47.0;36.85843481698135;-2.520786883040582;6.53;0.49;94.24;12.86;7;0;1;0;1;1;17;1
14.0;47.0;37.16544386308622;-2.757601570242504;5.34;0.48;95.87;10.19;7;1;1;0;1;1;9;0
14.0;47.0;36.9932258375994;-2.562337727554961;5.02;0.42;96.65;14.61;8;0;1;0;0;1;1;1
14.0;47.0;36.8290052702394;-2.280278086317909;5.17;0.45;96.07;13.89;9;1;1;0;0;1;1;1
14.0;47.0;37.06342085193744;-2.32746308791676;3.76;0.3;95.62;14.1;9;0;1;1;0;1;7;1
14.0;47.0;37.02470388839546;-2.552508557667797;7.29;0.94;82.81;9.12;3;1;1;0;1;1;15;0
14.0;47.0;36.77744270763286;-2.515375157299363;6.61;0.8;86.64;12.3;6;1;1;0;0;1;13;0
14.0;47.0;36.98776177563819;-2.7877887293168504;5.49;0.42;95.59;11.28;6;0;1;0;1;1;9;0
14.0;47.0;36.73984061565361;-2.273346790658893;5.5;0.34;94.22;14.06;8;0;1;1;1;1;11;1
14.0;47.0;36.86410731839849;-2.506413418700311;5.44;0.49;95.26;11.3;7;1;1;0;1;1;9;0
14.0;47.0;36.97046630424943;-2.284988991525817;8.13;0.42;84.48;17.62;1;0;1;0;1;1;5;0
14.0;47.0;37.13838576675936;-2.653675034000538;5.53;0.43;96.21;13.6;11;1;1;0;0;1;1;1
14.0;47.0;36.863528217046586;-2.6774084218418395;6.23;0.41;94.19;12.61;7;1;1;0;1;1;17;1
14.0;47.0;36.914965371198974;-2.5651796505235342;6.81;0.47;94.07;13.88;6;1;1;0;1;1;17;1
14.0;47.0;36.88559915229556;-2.285284721393945;3.26;0.3;97.73;12.89;10;0;1;0;1;1;16;0
14.0;47.0;36.94156397343792;-2.745277123614584;6.02;0.44;96.77;12.13;10;0;1;0;1;1;3;1
14.0;47.0;37.010368960069954;-2.2666476022571045;6.3;0.35;94.81;14.47;9;0;1;1;0;1;10;1
14.0;47.0;36.734092705377165;-2.684039708487376;7.82;0.89;83.27;8.13;1;0;1;0;1;1;15;0
14.0;47.0;36.72427608017557;-2.638596652375351;7.1;0.46;86.6;18.37;1;1;1;0;1;1;5;0
14.0;47.0;37.1985979371204;-2.6146254646677525;6.21;0.53;94.56;14.05;7;0;1;0;1;1;17;1
14.0;47.0;37.02062323802013;-2.6679572363305764;8.36;0.52;86.12;14.69;2;0;1;0;1;1;5;0
14.0;47.0;37.13127601759393;-2.3606311455247373;6.87;0.59;94.8;13.48;7;0;1;0;1;1;17;1
14.0;47.0;36.73417726767155;-2.642798865711172;3.37;0.3;97.64;12.75;8;0;1;0;1;1;16;0
14.0;47.0;37.15112198507017;-2.752534791120919;5.33;0.3;93.44;12.78;6;0;1;1;1;1;11;0
14.0;47.0;37.048275273879554;-2.2894512573861734;7.62;0.39;94.53;13.47;7;0;1;1;0;1;10;1
14.0;47.0;36.96192983814204;-2.350157567636218;7.36;0.49;86.17;14.58;1;1;1;0;1;1;5;0
14.0;47.0;36.80150462761019;-2.279053129905209;4.28;0.25;97.25;16.04;10;0;0;0;1;1;12;1
14.0;47.0;37.19251899429394;-2.398670314473056;3.06;0.3;97.71;12.36;10;0;1;0;1;1;16;0
14.0;47.0;36.9565095618741;-2.600247273336762;5.06;0.45;96.33;13.95;10;0;1;0;0;1;2;1
14.0;47.0;37.022721010497264;-2.3020676206928425;5.33;0.34;93.96;13.37;8;0;1;1;1;1;11;1
14.0;47.0;36.84437474220567;-2.79925743619749;6.25;0.31;92.95;14.77;6;0;1;1;1;1;4;1
14.0;47.0;36.79238004289366;-2.509924550747183;4.19;0.21;96.92;17.05;8;1;0;0;1;1;12;1
14.0;47.0;37.11797047647065;-2.432742529246322;3.72;0.3;95.77;13.38;13;0;1;1;0;1;7;0
14.0;46.0;37.03760850420208;-2.205038394856688;6.5;0.8;85.02;12.47;7;1;1;0;0;1;13;0
14.0;46.0;36.89655317708315;-2.521989000524122;8.18;0.45;84.23;19.1;3;0;1;0;1;1;5;1
14.0;46.0;37.19055598382435;-2.607849998119634;5.38;0.35;94.14;13.73;7;0;1;1;1;1;4;1
14.0;46.0;36.98983791616066;-2.7250192527301755;7.06;0.8;88.8;12.16;8;0;1;0;0;1;6;1
14.0;46.0;36.87309692000494;-2.7583542398824483;7.83;0.38;94.12;12.28;9;0;1;1;0;1;10;1
14.0;46.0;36.70597762697916;-2.7046820784802974;5.19;0.37;92.87;14.91;6;1;1;1;1;1;4;1
14.0;46.0;37.10357303787863;-2.766186707253764;6.41;0.43;96.82;14.49;10;0;1;0;1;1;3;1
14.0;46.0;37.1299932581861;-2.3697772258857985;7.7;0.73;93.51;11.9;7;1;1;0;1;1;8;1
14.0;46.0;37.02027116225329;-2.581994404537111;7.18;0.68;86.54;10.71;1;0;1;0;1;1;14;0
14.0;46.0;37.00794382883935;-2.6423160873498164;3.67;0.27;97.57;14.43;8;1;0;0;1;1;12;1
14.0;46.0;36.881294509810274;-2.330289445506869;4.53;0.26;97.39;17.51;9;0;0;0;1;1;12;1
14.0;46.0;37.08242843372439;-2.403029467176345;3.62;0.3;95.9;13.1;11;1;1;1;0;1;7;0
14.0;46.0;37.06249828298876;-2.330938146030265;6.12;0.8;86.09;12.28;7;1;1;0;0;1;13;0
14.0;46.0;37.0378304601107;-2.786924464766924;6.2;0.35;92.07;13.63;7;0;1;1;1;1;4;1
14.0;46.0;36.74732170845768;-2.684903433864599;8.43;0.54;85.22;18.95;3;0;1;0;1;1;5;1
14.0;46.0;37.10704071744746;-2.717172799803995;8.78;0.8;88.47;14.96;5;0;1;0;0;1;6;1
14.0;46.0;36.78259419960639;-2.228998554524264;8.38;0.46;87.7;16.7;3;0;1;0;1;1;5;1
14.0;46.0;37.01394903621435;-2.798510229515664;8.68;0.8;86.03;12.01;8;0;1;0;0;1;6;1
14.0;46.0;36.86356039599146;-2.585772069591565;7.68;0.68;93.25;11.08;7;0;1;0;1;1;8;1
14.0;46.0;37.159202881522944;-2.5457078997482148;5.49;0.33;94.18;12.35;7;0;1;1;1;1;11;0
14.0;46.0;36.9291979847678;-2.504648948007915;7.9;0.65;93.08;12.41;9;0;1;0;1;1;8;1
14.0;46.0;37.13614653683658;-2.431480397593298;3.63;0.3;95.98;12.7;9;0;1;1;0;1;7;0
14.0;46.0;36.92470549888086;-2.2418893609057085;4.51;0.27;97.57;16.96;9;0;0;0;1;1;12;1
14.0;46.0;36.9468171684419;-2.210016366594541;7.84;0.69;93.51;13.7;7;0;1;0;1;1;8;1
14.0;46.0;36.73614054289457;-2.356831269371397;5.35;0.31;94.84;14.54;7;0;1;1;1;1;11;1
14.0;46.0;37.0739568297729;-2.4483763931504563;5.28;0.47;95.12;11.23;9;0;1;0;1;1;9;0
14.0;46.0;37.09554132056376;-2.760492236730728;7.21;0.69;92.25;13.89;7;0;1;0;1;1;8;1
14.0;46.0;37.016363282319865;-2.625837017730704;7.04;0.65;86.06;11.11;3;0;1;0;1;1;14;0
14.0;46.0;37.18059439350896;-2.459355208155192;6.53;0.67;94.61;11.04;6;0;1;0;1;1;8;0
14.0;46.0;37.05187835052045;-2.5946436370758272;8.14;0.42;86.29;14.15;3;1;1;0;1;1;5;1
14.0;46.0;37.15763119847136;-2.5583425692506685;6.91;0.64;86.78;10.9;2;1;1;0;1;1;14;0
14.0;46.0;36.81098936830315;-2.450605866209689;6.1;0.58;94.07;12.9;7;0;1;0;1;1;17;1
14.0;46.0;37.101210679077845;-2.328058592041656;5.14;0.41;96.88;13.88;10;0;1;0;0;1;2;1
14.0;46.0;36.89521769178026;-2.489275113894857;6.47;0.51;94.52;12.69;6;0;1;0;1;1;17;1
14.0;46.0;37.17329559637974;-2.5452886021516163;7.17;0.46;85.32;18.81;1;1;1;0;1;1;5;0
14.0;46.0;36.73566098873029;-2.600503571324157;6.27;0.36;92.22;14.57;7;0;1;1;1;1;4;1
14.0;46.0;37.180938838311846;-2.551507247832807;6.79;0.55;94.89;14.6;6;0;1;0;1;1;17;1
14.0;46.0;36.76824591724845;-2.311632252860451;6.04;0.43;95.0;12.55;7;1;1;0;1;1;17;1
14.0;46.0;36.99736834675323;-2.7686034836892466;3.21;0.3;97.62;12.57;9;0;1;0;1;1;16;0
14.0;46.0;37.16800087700011;-2.2297432011860083;5.05;0.32;94.0;14.33;6;0;1;1;1;1;4;1
14.0;46.0;36.92040668507725;-2.317476888905943;6.36;0.8;89.68;12.64;6;1;1;0;0;1;13;1
14.0;46.0;36.84576063418127;-2.77448720925584;6.25;0.39;94.78;12.86;9;0;1;1;0;1;10;1
14.0;46.0;36.86102416164116;-2.542607675840234;7.54;0.71;89.91;7.94;2;0;1;0;1;1;15;0
14.0;46.0;37.07846522795171;-2.7131737130258173;3.64;0.3;95.53;13.15;11;0;1;1;0;1;7;0
14.0;46.0;37.15466821771975;-2.4226934355053085;7.89;0.31;94.11;14.6;7;0;1;1;0;1;10;1
14.0;46.0;37.118634359781424;-2.523731361832546;7.0;0.63;86.58;10.79;2;0;1;0;1;1;14;0
14.0;46.0;36.92012108288214;-2.2591339263878205;5.07;0.42;96.22;14.33;8;0;1;0;0;1;1;1
14.0;46.0;37.14257168804622;-2.692329723234979;5.37;0.33;94.85;13.23;6;1;1;1;1;1;11;1
14.0;46.0;37.17754168200471;-2.4079039782799843;5.23;0.37;93.86;14.88;6;1;1;1;1;1;4;1
14.0;46.0;37.01070966677274;-2.431211211510825;5.48;0.44;96.44;13.3;11;0;1;0;0;1;2;1
14.0;46.0;36.77307000641158;-2.3791227751291366;4.67;0.27;97.89;16.9;10;1;0;0;1;1;12;1
14.0;46.0;36.88164639950326;-2.579280302723915;6.67;0.38;94.75;12.74;7;0;1;1;0;1;10;1
14.0;46.0;36.96161266036199;-2.3201079070887527;7.96;0.75;93.14;11.64;6;1;1;0;1;1;8;1
14.0;46.0;36.83700173197084;-2.536217735351034;3.66;0.3;97.76;12.78;12;0;1;0;1;1;16;0
14.0;46.0;36.76235761832224;-2.423372901496487;6.26;0.42;96.27;12.25;9;0;1;0;1;1;3;1
14.0;46.0;36.94507467572811;-2.284455496441399;3.9;0.3;95.68;13.91;11;0;1;1;0;1;7;1
14.0;46.0;36.88252659523037;-2.6906234847629342;5.34;0.32;93.89;13.37;6;0;1;1;1;1;11;1
14.0;46.0;37.13280947379141;-2.547909869024906;4.4;0.23;97.49;14.32;9;0;0;0;1;1;12;1
14.0;46.0;36.8504800112444;-2.7730092301249503;7.13;0.51;87.02;19.89;1;0;1;0;1;1;5;0
14.0;46.0;37.07692266235027;-2.5923351350537094;6.65;0.57;94.43;12.92;7;1;1;0;1;1;17;1
14.0;46.0;37.13353827024126;-2.249778398703923;5.11;0.38;94.34;13.32;6;0;1;1;1;1;4;1
14.0;46.0;36.91515563185605;-2.2123035163029483;6.03;0.37;96.82;13.96;10;0;1;0;1;1;3;1
14.0;46.0;36.709751942995446;-2.257284309634579;3.65;0.3;95.7;14.17;10;0;1;1;0;1;7;1
14.0;46.0;36.94028059810695;-2.3564763926598298;5.02;0.46;95.7;10.88;7;1;1;0;1;1;9;0
14.0;46.0;37.100792872162216;-2.774415250415583;6.41;0.35;96.65;12.2;9;1;1;0;1;1;3;1
14.0;46.0;37.049942943176944;-2.279194518309189;5.04;0.34;93.48;14.53;6;0;1;1;1;1;11;1
14.0;46.0;37.19594502691389;-2.6638211213298386;8.5;0.46;84.68;15.6;1;1;1;0;1;1;5;0
14.0;46.0;36.74862293760803;-2.7471658026331207;5.45;0.33;94.27;12.14;8;0;1;1;1;1;11;0
14.0;46.0;37.05993531971101;-2.2477829995141683;3.74;0.3;95.56;12.76;13;1;1;1;0;1;7;0
14.0;46.0;37.17687328240687;-2.735549217073973;8.48;0.51;84.12;15.97;3;1;1;0;1;1;5;1
14.0;46.0;36.74356576560903;-2.217093511214259;7.51;0.46;84.99;19.82;2;0;1;0;1;1;5;1
14.0;46.0;36.88213862885589;-2.786357754749106;7.1;0.3;94.03;14.31;7;0;1;1;0;1;10;1
14.0;46.0;36.82970833899493;-2.3172422972335744;4.04;0.3;95.69;13.24;9;1;1;1;0;1;7;0
14.0;46.0;36.99531783364954;-2.508453803686016;6.17;0.8;87.34;13.19;5;1;1;0;0;1;13;0
14.0;46.0;37.09947231158704;-2.564220390208029;8.72;0.5;88.95;15.91;3;1;1;0;1;1;5;1
14.0;46.0;36.728950578785344;-2.4502866603495503;7.3;0.48;87.14;14.57;2;0;1;0;1;1;5;0
14.0;46.0;37.06676354864861;-2.3686392741745546;5.17;0.41;96.92;14.18;10;1;1;0;0;1;1;1
14.0;46.0;37.15228303002212;-2.7105072847631377;5.51;0.42;96.68;14.51;8;0;1;0;0;1;1;1
14.0;46.0;37.13538629596128;-2.7621909321704745;6.74;0.65;86.44;11.0;2;1;1;0;1;1;14;0
14.0;46.0;36.763029056385;-2.640787608021433;6.73;0.8;87.51;13.6;6;0;1;0;0;1;13;1
14.0;46.0;37.06350190140138;-2.654197325795675;6.65;0.8;86.75;12.53;8;0;1;0;0;1;13;1
14.0;46.0;36.82828543214322;-2.329353015762515;3.74;0.24;97.69;17.87;9;1;0;0;1;1;12;1
14.0;46.0;36.73617357723794;-2.307724652531874;7.91;0.84;89.52;8.04;1;0;1;0;1;1;15;0
14.0;45.0;36.901763057587424;-2.2957139182633384;6.74;0.52;94.89;13.8;7;0;1;0;1;1;17;1
14.0;45.0;37.146153933763344;-2.320892113454053;5.13;0.33;94.63;14.82;7;0;1;1;1;1;11;1
14.0;45.0;36.888027454768;-2.5831618030983616;7.4;0.69;87.74;11.09;1;1;1;0;1;1;14;0
14.0;45.0;36.95990550005212;-2.293871846261048;6.94;0.68;87.42;10.77;3;1;1;0;1;1;14;0
14.0;45.0;37.13208687790231;-2.6911002245211173;5.7;0.39;92.06;12.87;6;0;1;1;1;1;4;1
14.0;45.0;36.900936267384;-2.207562386843012;5.29;0.45;95.09;10.66;6;0;1;0;1;1;9;0
14.0;45.0;37.05903092129383;-2.4781645010226288;2.74;0.3;97.6;12.22;11;1;1;0;1;1;16;0
14.0;45.0;37.07319756647696;-2.766002837720497;7.29;0.67;94.16;11.54;9;0;1;0;1;1;8;1
14.0;45.0;36.80669190202101;-2.371573939210845;7.5;0.55;86.23;16.86;3;0;1;0;1;1;5;1
14.0;45.0;36.92653343796943;-2.5067425248155417;6.68;0.57;94.51;13.36;6;0;1;0;1;1;17;1
14.0;45.0;37.10305493062111;-2.709682477070656;7.21;0.44;85.69;14.5;2;1;1;0;1;1;5;0
14.0;45.0;37.04934590126816;-2.216601672642112;9.17;0.8;89.16;14.52;7;0;1;0;0;1;6;1
14.0;45.0;36.80082889216421;-2.506944888163974;6.74;0.55;94.12;14.67;6;0;1;0;1;1;17;1
14.0;45.0;36.78276088915247;-2.76670883273959;7.52;0.54;88.04;15.55;3;0;1;0;1;1;5;1
14.0;45.0;36.77871897296916;-2.637090318398084;5.34;0.35;94.96;14.72;8;0;1;1;1;1;11;1
14.0;45.0;36.770284057548906;-2.679043989942844;4.49;0.23;97.47;16.24;8;1;0;0;1;1;12;1
14.0;45.0;37.00989077556058;-2.306535433145124;5.07;0.45;96.77;12.47;9;0;1;0;0;1;2;1
14.0;45.0;36.70531336355936;-2.497514206985764;6.95;0.8;86.74;13.29;6;0;1;0;0;1;13;1
14.0;45.0;36.78066777807397;-2.798468810515092;5.15;0.43;95.27;10.99;7;0;1;0;1;1;9;0
14.0;45.0;37.17029437078139;-2.222547017883114;3.0;0.3;97.61;12.28;13;1;1;0;1;1;16;0
14.0;45.0;37.07030383032277;-2.213655976448939;3.6;0.27;97.46;16.01;9;0;0;0;1;1;12;1
13.0;66.0;37.11888669432916;-2.5256595259800863;6.26;0.36;93.2;13.99;6;0;1;1;1;1;4;1
13.0;66.0;36.74872064075715;-2.695604291665872;8.42;0.74;93.15;12.85;6;0;1;0;1;1;8;1
13.0;66.0;36.7506262528274;-2.511301714191747;6.6;0.37;94.74;14.18;7;1;1;1;0;1;10;1
13.0;66.0;36.738909974091065;-2.446116745551782;7.4;0.65;86.25;11.28;3;0;1;0;1;1;14;0
13.0;66.0;37.17402454913702;-2.283717110867627;7.24;0.61;86.69;10.79;2;0;1;0;1;1;14;0
13.0;66.0;37.07166920549391;-2.3616528730876047;3.86;0.3;95.69;12.88;10;1;1;1;0;1;7;0
13.0;66.0;36.70723455900537;-2.3957446077798266;5.58;0.41;96.24;15.0;10;0;1;0;0;1;1;1
13.0;66.0;36.731955456652216;-2.6259853468725365;6.73;0.8;85.8;13.89;6;0;1;0;0;1;13;1
13.0;66.0;36.89291297015072;-2.375167277535889;6.8;0.7;90.32;9.46;3;1;1;0;1;1;15;0
13.0;66.0;36.84889306129957;-2.2089069971508746;9.7;0.8;88.94;13.05;5;0;1;0;0;1;6;1
13.0;66.0;36.76260971617958;-2.44924648701899;6.78;0.73;90.45;7.96;3;0;1;0;1;1;15;0
13.0;66.0;36.95370534819877;-2.4301978588282527;6.28;0.47;96.09;14.17;9;1;1;0;1;1;3;1
13.0;66.0;36.90650413905399;-2.6988424693806428;5.41;0.45;96.02;12.5;11;1;1;0;0;1;1;1
13.0;66.0;36.77951676337802;-2.543019372496951;6.26;0.43;96.06;15.41;8;1;1;0;1;1;3;1
13.0;66.0;36.86489071982558;-2.326203088557014;5.28;0.42;95.33;10.46;6;0;1;0;1;1;9;0
13.0;66.0;37.02088728135491;-2.554716809972521;8.33;0.7;93.62;12.46;7;0;1;0;1;1;8;1
13.0;66.0;36.98163237887985;-2.2955416679364875;6.05;0.5;94.45;13.95;7;0;1;0;1;1;17;1
13.0;67.0;36.922900286948575;-2.361856453063508;4.42;0.24;97.13;14.59;9;0;0;0;1;1;12;1
13.0;67.0;36.72631269242538;-2.7872409487718355;5.29;0.43;95.49;11.56;6;0;1;0;1;1;9;0
13.0;67.0;37.15404654601626;-2.3225873895189726;9.39;0.8;85.94;12.22;6;0;1;0;0;1;6;1
13.0;67.0;36.8243318281839;-2.232893617448382;5.06;0.34;93.13;12.17;8;1;1;1;1;1;11;0
13.0;67.0;36.85193725647204;-2.40137216708139;8.01;0.78;84.87;8.67;3;0;1;0;1;1;15;0
13.0;67.0;36.71333730414324;-2.488887028225837;6.33;0.54;94.97;12.31;6;0;1;0;1;1;17;1
13.0;67.0;36.70200413696683;-2.790170189737352;8.04;0.49;84.62;18.09;3;0;1;0;1;1;5;1
13.0;67.0;36.76658223225216;-2.563210756018459;7.26;0.87;83.95;7.86;2;1;1;0;1;1;15;0
13.0;67.0;37.15284866120549;-2.375561218487456;6.88;0.36;94.9;12.6;9;1;1;1;0;1;10;1
13.0;67.0;36.89717667657306;-2.4533616796290083;6.08;0.37;94.01;12.05;7;0;1;1;1;1;4;1
13.0;67.0;36.70010224386095;-2.781634412111764;9.37;0.8;89.3;13.35;5;1;1;0;0;1;6;1
13.0;67.0;36.94059009418873;-2.470100806002407;5.35;0.39;93.95;14.8;6;0;1;1;1;1;4;1
13.0;67.0;36.87973454930881;-2.276509788919278;3.84;0.3;95.51;13.93;11;0;1;1;0;1;7;1
13.0;67.0;37.09890052173333;-2.437950707886855;6.18;0.49;96.29;14.27;9;0;1;0;1;1;3;1
13.0;67.0;36.859342421959504;-2.305858787841576;6.25;0.8;86.71;14.96;8;1;1;0;0;1;13;1
13.0;67.0;37.06990427147641;-2.616108376936176;5.04;0.45;96.81;14.76;9;0;1;0;0;1;2;1
13.0;67.0;37.11360144953466;-2.3147229463230925;4.09;0.3;95.7;13.26;13;0;1;1;0;1;7;1
13.0;67.0;37.093121250256594;-2.364674881867597;7.22;0.8;87.7;13.47;5;1;1;0;0;1;6;1
13.0;67.0;36.77270325702543;-2.685649870114716;3.82;0.3;95.58;13.68;10;0;1;1;0;1;7;1
13.0;67.0;36.704032796645095;-2.6562404370690125;5.26;0.32;93.16;13.93;8;0;1;1;1;1;11;1
13.0;67.0;37.190877348928105;-2.4238790490217994;4.64;0.24;97.86;17.96;10;0;0;0;1;1;12;1
13.0;67.0;37.05399492920197;-2.48491282043081;7.65;0.8;88.84;12.52;6;0;1;0;0;1;6;1
13.0;67.0;37.09651246818724;-2.581751569898386;8.2;0.58;92.46;11.71;8;1;1;0;1;1;8;1
13.0;67.0;37.01586413620767;-2.751414831259003;6.33;0.8;86.02;12.88;8;1;1;0;0;1;13;1
13.0;67.0;36.861459568676345;-2.6411186427340665;5.07;0.45;96.4;13.16;10;0;1;0;0;1;1;1
13.0;67.0;37.15167164640959;-2.300311900900458;6.97;0.76;83.96;9.43;3;0;1;0;1;1;15;0
13.0;67.0;36.97855306524959;-2.6848615922752543;5.48;0.43;96.88;14.36;10;0;1;0;0;1;2;1
13.0;67.0;36.868374015321926;-2.5877708213184376;7.48;0.63;87.67;11.24;3;0;1;0;1;1;14;0
13.0;67.0;36.78281273162225;-2.726239992638004;6.28;0.49;96.88;15.49;9;0;1;0;1;1;3;1
13.0;66.0;37.09137657172784;-2.5309096575095142;5.21;0.42;95.57;10.73;7;1;1;0;1;1;9;0
13.0;66.0;36.87244658615754;-2.6755614309836377;5.27;0.5;95.27;10.47;8;0;1;0;1;1;9;0
13.0;66.0;37.18061155232492;-2.4163255999166604;8.63;0.51;88.36;19.68;3;0;1;0;1;1;5;1
13.0;66.0;37.0487235344203;-2.790030809244075;7.55;0.8;87.22;12.08;6;0;1;0;0;1;6;1
13.0;66.0;37.17613562340183;-2.596369347364452;6.97;0.8;89.62;14.17;6;0;1;0;0;1;13;1
13.0;66.0;36.90105691177029;-2.753405831051961;6.99;0.5;94.49;14.98;6;0;1;0;1;1;17;1
13.0;66.0;36.726402944395325;-2.590520606986643;7.43;0.85;89.8;7.97;3;1;1;0;1;1;15;0
13.0;66.0;36.96371982183514;-2.6707609003558583;3.42;0.3;97.63;13.09;11;0;1;0;1;1;16;0
13.0;66.0;37.01346972256015;-2.400007606744828;8.95;0.8;85.52;13.14;6;0;1;0;0;1;6;1
13.0;66.0;37.10022363209664;-2.7278370702140244;5.53;0.42;96.93;13.83;9;1;1;0;0;1;1;1
13.0;66.0;36.7208845368674;-2.692254610216439;7.14;0.67;94.46;11.8;9;0;1;0;1;1;8;1
13.0;66.0;36.90366989721177;-2.798115448332437;5.56;0.42;96.32;14.41;9;0;1;0;0;1;2;1
13.0;66.0;36.89260561745128;-2.6158825163326607;8.79;0.48;84.01;17.78;2;0;1;0;1;1;5;1
13.0;66.0;36.70058940349488;-2.6901606985194007;5.15;0.47;95.71;11.66;8;1;1;0;1;1;9;0
13.0;66.0;36.95946818322933;-2.364907204724953;5.9;0.31;94.39;12.8;7;0;1;1;1;1;4;1
13.0;66.0;36.72373231502702;-2.63766516947632;5.38;0.45;95.31;11.69;6;0;1;0;1;1;9;0
13.0;66.0;36.95189844459075;-2.591491256294267;5.13;0.41;96.77;13.1;10;0;1;0;0;1;2;1
13.0;66.0;37.10526820982829;-2.625905584156282;6.31;0.33;93.66;12.99;6;0;1;1;1;1;4;1
13.0;66.0;36.72451438452327;-2.7238109482537847;8.91;0.8;85.0;13.17;8;0;1;0;0;1;6;1
13.0;66.0;37.16419208404752;-2.349460207255869;5.31;0.32;93.92;12.68;7;0;1;1;1;1;11;1
13.0;66.0;36.7161301800129;-2.290870149322279;6.07;0.39;96.63;14.41;10;0;1;0;1;1;3;1
13.0;66.0;37.02528143812384;-2.339734513169953;7.47;0.5;85.35;19.65;1;1;1;0;1;1;5;0
13.0;66.0;36.75367046328367;-2.213274375324339;5.79;0.37;92.84;14.52;7;0;1;1;1;1;4;1
13.0;66.0;37.13892177047857;-2.798615736645734;3.79;0.3;95.88;13.12;10;1;1;1;0;1;7;0
13.0;66.0;37.06750286097736;-2.7765714199180422;7.43;0.67;87.65;10.78;3;1;1;0;1;1;14;0
13.0;66.0;36.95807638224984;-2.4256371927652896;5.83;0.34;94.89;13.41;6;0;1;1;1;1;4;1
13.0;66.0;36.95590927932092;-2.6461441656268856;7.1;0.69;94.21;12.73;7;0;1;0;1;1;8;1
13.0;66.0;37.11470261203244;-2.402409439248071;9.84;0.8;88.04;13.06;5;1;1;0;0;1;6;1
13.0;66.0;37.148498603526015;-2.674970349020865;7.21;0.55;88.34;18.43;2;0;1;0;1;1;5;1
13.0;66.0;36.9756215944;-2.506503925276057;6.17;0.37;94.09;12.96;8;1;1;1;0;1;10;1
13.0;66.0;37.13014703067682;-2.4208272677874354;5.04;0.32;93.53;13.33;7;0;1;1;1;1;4;1
13.0;66.0;36.98987467496893;-2.752330414074932;4.01;0.3;95.56;14.21;11;0;1;1;0;1;7;1
13.0;66.0;36.9903954084902;-2.671531298542175;3.96;0.3;95.86;13.71;13;0;1;1;0;1;7;1
13.0;66.0;37.15245115587272;-2.55713509200495;7.45;0.47;87.31;18.31;1;0;1;0;1;1;5;0
13.0;66.0;36.8737943074909;-2.2792364816748587;5.45;0.33;94.9;12.04;7;1;1;1;1;1;11;0
13.0;66.0;36.88572626284061;-2.382042068834486;6.24;0.4;96.02;15.72;8;0;1;0;1;1;3;1
13.0;66.0;36.76972490899061;-2.6595598870521537;5.06;0.47;95.28;10.02;6;0;1;0;1;1;9;0
13.0;66.0;37.01057440911762;-2.424104853845912;6.18;0.36;96.68;13.56;10;0;1;0;1;1;3;1
13.0;66.0;37.02088251271537;-2.3477781614813167;5.49;0.47;95.86;11.74;9;1;1;0;1;1;9;0
13.0;66.0;36.72901321798417;-2.5040115196952955;6.0;0.4;96.72;14.7;10;0;1;0;1;1;3;1
13.0;66.0;36.85566768354446;-2.5848107877182103;5.66;0.39;94.14;14.51;7;1;1;1;1;1;4;1
13.0;66.0;37.14098560070983;-2.74641358355352;5.52;0.4;92.31;14.64;7;0;1;1;1;1;4;1
13.0;66.0;36.76368920933891;-2.3049559074203816;8.63;0.8;89.77;13.75;6;0;1;0;0;1;6;1
13.0;66.0;37.11084426677767;-2.3681591960892843;6.1;0.59;94.16;13.95;6;0;1;0;1;1;17;1
13.0;66.0;36.73999411930637;-2.334038857956372;6.58;0.44;94.24;15.0;7;1;1;0;1;1;17;1
13.0;66.0;37.18171842121781;-2.651546752963845;8.04;0.44;88.8;16.84;2;0;1;0;1;1;5;1
13.0;66.0;36.84047211897189;-2.3495441691338548;8.55;0.61;93.24;10.24;6;0;1;0;1;1;8;1
13.0;66.0;36.87940372938724;-2.548586588019405;6.52;0.41;94.17;14.71;6;1;1;0;1;1;17;1
13.0;66.0;36.92141867531946;-2.28100179354949;5.57;0.45;96.79;14.49;9;0;1;0;0;1;2;1
13.0;66.0;37.09354175830117;-2.3447284119191587;7.86;0.3;94.29;13.19;7;0;1;1;0;1;10;1
13.0;66.0;36.906304438783785;-2.3025140327148783;5.15;0.43;96.57;13.69;11;0;1;0;0;1;2;1
13.0;66.0;36.733322010196254;-2.4612850802411206;5.49;0.46;95.98;10.65;7;1;1;0;1;1;9;0
13.0;66.0;37.153932743252;-2.757998313161384;6.27;0.55;94.85;12.06;6;0;1;0;1;1;17;1
13.0;66.0;36.96520137039606;-2.352256602719293;7.26;0.92;85.64;8.32;2;0;1;0;1;1;15;0
