,Unnamed: 0.1,temperature,humidity,date,nombre_finca,Fertilizantes,latitud,longitud,Unnamed: 0,Tipo,Brix,Acidez,Agua,Índice padurez,Calibre,Primavera,Verano,Otoño,Invierno,frescura
10926,15504,14.0,62.0,2018-04-11,Estrada LLC,Sí,37.022273584647166,-2.212877486003734,15504,Raf,6.62,0.73,93.75,13.45,7,Sí,No,Sí,Sí,True
10927,15505,14.0,62.0,2018-04-06,Estrada LLC,Sí,36.78994233003649,-2.24196548023281,15505,Larga Vida,5.01,0.47,95.73,10.96,9,Sí,No,Sí,Sí,False
10928,15507,14.0,62.0,2018-05-12,Nguyen-Thompson,No,36.93706322730991,-2.5710485875045945,15507,Rosa,5.39,0.45,96.08,14.57,11,Sí,No,No,Sí,True
10929,15508,14.0,62.0,2018-01-19,Strickland-Rose,Sí,37.08211850685149,-2.500793038590178,15508,Pera,6.36,0.31,94.16,12.09,6,Sí,Sí,Sí,Sí,True
10930,15510,14.0,62.0,2018-08-24,"Collins, Shields and Anthony",No,37.11972687185013,-2.4121220415990248,15510,Rebelión,7.61,0.32,94.35,12.63,8,Sí,Sí,No,Sí,True
10931,15511,14.0,62.0,2018-04-22,"Collins, Shields and Anthony",No,36.77496641912202,-2.3260618652912664,15511,San Marzano,3.62,0.3,95.69,12.75,8,Sí,Sí,No,Sí,False
10932,15512,14.0,62.0,2018-10-29,Jones-Boyd,Sí,37.11668317421586,-2.5955400238312945,15512,Cherry Redondo,6.94,0.63,87.23,11.28,2,Sí,No,Sí,Sí,False
10933,15513,14.0,62.0,2018-01-25,Nguyen-Thompson,No,36.98496420276758,-2.7978509390316657,15513,Adora,8.12,0.8,85.74,14.68,8,Sí,No,No,Sí,True
10934,15514,14.0,62.0,2018-12-10,"Collins, Shields and Anthony",Sí,36.74764194037314,-2.749292405193024,15514,Larga Vida,5.43,0.45,95.73,10.98,7,Sí,No,Sí,Sí,False
10935,15515,14.0,62.0,2018-05-24,"Rodriguez, Montgomery and Valentine",Sí,36.827067515054864,-2.483914877743117,15515,Raf,6.57,0.71,93.8,11.95,7,Sí,No,Sí,Sí,True
10936,15517,14.0,62.0,2018-12-15,Lopez and Sons,No,37.14905471895025,-2.6447070833004718,15517,Rama,5.18,0.33,94.53,14.63,6,Sí,Sí,Sí,Sí,True
10937,15518,14.0,62.0,2018-11-25,"Roberson, Hunter and Webb",Sí,36.90548462467711,-2.4208191677217528,15518,Cherry Redondo,7.07,0.63,86.31,11.01,3,Sí,No,Sí,Sí,False
10938,15519,14.0,62.0,2018-01-03,Jones-Boyd,No,36.95429022477026,-2.6728630490714718,15519,Liso,6.48,0.43,96.15,12.24,8,Sí,No,Sí,Sí,True
10939,15520,14.0,62.0,2018-06-22,Lopez and Sons,No,37.05385933997361,-2.774174076882649,15520,Rama,5.15,0.31,93.18,14.67,8,Sí,Sí,Sí,Sí,True
10940,15521,14.0,62.0,2018-10-09,"Murphy, Myers and Mitchell",Sí,37.11908133277304,-2.40019617418791,15521,Raf,7.59,0.69,94.07,11.09,9,Sí,No,Sí,Sí,True
10941,15522,14.0,62.0,2018-03-03,Strickland-Rose,Sí,37.01867033514028,-2.3841753205006198,15522,Raf,6.59,0.61,92.54,11.77,8,Sí,No,Sí,Sí,True
10942,15524,14.0,62.0,2018-04-10,Lopez and Sons,No,37.16751087808771,-2.557464913003176,15524,Rosa,5.19,0.41,96.45,14.89,9,Sí,No,No,Sí,True
10943,15525,14.0,62.0,2018-05-13,"Collins, Shields and Anthony",No,36.95412302381944,-2.543654567711413,15525,San Marzano,3.88,0.3,95.92,13.13,9,Sí,Sí,No,Sí,False
10944,15527,14.0,62.0,2018-03-17,Lopez and Sons,No,37.106196485771534,-2.7577435068997045,15527,Cherry Redondo,6.96,0.62,87.48,10.72,3,Sí,No,Sí,Sí,False
10945,15528,14.0,62.0,2018-04-18,Jones-Boyd,Sí,37.13059142713661,-2.2673254371846894,15528,Adora,9.63,0.8,89.54,13.31,6,Sí,No,No,Sí,True
10946,15530,14.0,62.0,2018-12-17,"Roberson, Hunter and Webb",No,37.18885577023091,-2.776614739320342,15530,Cherry Redondo,6.98,0.68,87.47,10.74,1,Sí,No,Sí,Sí,False
10947,15532,14.0,62.0,2018-02-15,Strickland-Rose,Sí,36.80780163969213,-2.200269709138988,15532,Liso,6.15,0.48,96.46,12.02,10,Sí,No,Sí,Sí,True
10948,15533,14.0,62.0,2018-01-09,Lopez and Sons,No,36.99764321161655,-2.667595352306816,15533,Corazon Casi,4.06,0.29,97.49,16.67,8,No,No,Sí,Sí,True
10949,15534,14.0,62.0,2018-02-04,Lopez and Sons,Sí,36.9175355342495,-2.60887805171504,15534,Rebelión,7.31,0.39,94.99,13.32,7,Sí,Sí,No,Sí,True
10950,15535,14.0,62.0,2018-05-14,"Rodriguez, Montgomery and Valentine",No,37.122762873118816,-2.428011556930542,15535,Liso,6.4,0.47,96.89,12.03,9,Sí,No,Sí,Sí,True
10951,15536,14.0,62.0,2018-02-14,Schneider-Rasmussen,No,36.921034569331866,-2.20976511199188,15536,Corazon Casi,3.82,0.22,97.55,14.76,8,No,No,Sí,Sí,True
10952,15537,14.0,62.0,2018-05-22,Estrada LLC,No,37.175674742889306,-2.416503485329577,15537,Pera,6.05,0.38,92.18,14.14,6,Sí,Sí,Sí,Sí,True
10953,15540,14.0,62.0,2018-02-20,"Rodriguez, Montgomery and Valentine",Sí,37.15170099616099,-2.70173422484854,15540,Cherry Redondo,7.0,0.68,86.27,10.72,2,Sí,No,Sí,Sí,False
10954,15541,14.0,62.0,2018-10-27,"Murphy, Myers and Mitchell",No,36.94105391151157,-2.5120874046995816,15541,Cherry Rama,7.45,0.76,82.31,9.65,2,Sí,No,Sí,Sí,False
10955,15545,14.0,53.0,2018-10-30,Strickland-Rose,Sí,37.09135397711013,-2.5151596713434423,15545,Raf,6.01,0.59,94.07,13.87,6,Sí,No,Sí,Sí,True
10956,15546,14.0,53.0,2018-02-24,Nguyen-Thompson,No,36.79967444559469,-2.26323174103667,15546,Negro,6.45,0.6,94.65,12.77,6,Sí,No,Sí,Sí,True
10957,15547,14.0,53.0,2018-01-26,"Roberson, Hunter and Webb",No,36.91522798026114,-2.604107667368206,15547,Rosa,5.52,0.44,96.31,14.98,8,Sí,No,No,Sí,True
10958,15548,14.0,53.0,2018-02-04,Nguyen-Thompson,No,36.79280093568987,-2.6535721619828028,15548,Rosa,5.37,0.41,96.53,13.51,10,Sí,No,No,Sí,True
10959,15551,14.0,53.0,2018-05-26,Strickland-Rose,No,37.06588563240332,-2.5926411575201134,15551,Raf,7.99,0.71,94.94,10.61,6,Sí,No,Sí,Sí,True
10960,15552,14.0,53.0,2018-12-21,Jones-Boyd,Sí,37.17637344610654,-2.593793738913238,15552,Cherry Rama,6.79,0.84,90.1,9.09,2,Sí,No,Sí,Sí,False
10961,15555,14.0,53.0,2018-02-20,Estrada LLC,No,36.89558243020704,-2.2752739135602105,15555,Raf,8.93,0.56,93.1,13.29,6,Sí,No,Sí,Sí,True
10962,15556,14.0,53.0,2018-09-23,Schneider-Rasmussen,No,37.00006321910502,-2.5028298006692093,15556,Raf,7.18,0.63,93.69,12.51,6,Sí,No,Sí,Sí,True
10963,15557,14.0,53.0,2018-11-28,"Murphy, Myers and Mitchell",No,36.81339685416621,-2.2741247073766444,15557,Raf,8.19,0.6,93.59,13.51,8,Sí,No,Sí,Sí,True
10964,15558,14.0,53.0,2018-02-14,Jones-Boyd,Sí,37.13091428090588,-2.663638789441801,15558,Flamenko,6.65,0.8,88.73,14.85,6,Sí,No,No,Sí,True
10965,15559,14.0,53.0,2018-02-15,"Collins, Shields and Anthony",No,36.82423741427532,-2.3355142829891444,15559,San Marzano,3.88,0.3,95.81,13.0,13,Sí,Sí,No,Sí,False
10966,15560,14.0,53.0,2018-03-16,"Murphy, Myers and Mitchell",No,36.72208245241648,-2.416778632761464,15560,Larga Vida,5.07,0.45,95.49,11.06,6,Sí,No,Sí,Sí,False
10967,15561,13.0,53.0,2018-12-23,"Rodriguez, Montgomery and Valentine",Sí,37.10502623420119,-2.439213374774701,15561,Flamenko,6.66,0.8,88.12,12.55,8,Sí,No,No,Sí,True
10968,15563,13.0,53.0,2018-05-03,Estrada LLC,No,37.189347239572925,-2.5950368205725205,15563,Adora,9.38,0.8,88.09,14.26,8,Sí,No,No,Sí,True
10969,15565,13.0,53.0,2018-06-22,"Roberson, Hunter and Webb",No,36.82651695919055,-2.7072598601765447,15565,San Marzano,4.0,0.3,95.63,13.62,9,Sí,Sí,No,Sí,True
10970,15567,13.0,53.0,2018-01-02,"Rodriguez, Montgomery and Valentine",No,37.07022398170888,-2.7678960834935222,15567,Rebelión,6.43,0.39,94.15,13.94,7,Sí,Sí,No,Sí,True
10971,15568,13.0,53.0,2018-09-28,Nguyen-Thompson,No,36.794742847250994,-2.543379311946126,15568,Pera,5.4,0.3,93.83,12.23,6,Sí,Sí,Sí,Sí,False
10972,15570,13.0,52.0,2018-10-12,Lopez and Sons,No,36.71028883103443,-2.648059919680413,15570,Raf,8.39,0.64,93.74,12.96,7,Sí,No,Sí,Sí,True
10973,15572,13.0,52.0,2018-02-25,Strickland-Rose,No,37.127648418608985,-2.34815383543095,15572,Negro,6.2,0.51,94.43,13.26,7,Sí,No,Sí,Sí,True
10974,15573,13.0,53.0,2018-01-01,Schneider-Rasmussen,Sí,36.89160595476356,-2.531698687466885,15573,Cherry Pera,7.61,0.49,84.12,17.54,3,Sí,No,Sí,Sí,True
10975,15574,13.0,53.0,2018-04-12,"Roberson, Hunter and Webb",Sí,36.90592541337789,-2.664021416157843,15574,Rebelión,6.78,0.34,94.95,13.55,7,Sí,Sí,No,Sí,True
10976,15575,13.0,53.0,2018-02-20,Nguyen-Thompson,Sí,36.87192781553443,-2.567788083354684,15575,Beef,5.29,0.45,96.61,13.4,10,Sí,No,No,Sí,True
10977,15576,13.0,53.0,2018-12-03,Strickland-Rose,Sí,37.07084794571808,-2.699657225488062,15576,Liso,6.45,0.39,96.9,15.83,9,Sí,No,Sí,Sí,True
10978,15579,13.0,53.0,2018-03-18,"Roberson, Hunter and Webb",No,37.13359749294395,-2.6644494878195712,15579,Corazón de Buey,3.67,0.3,97.8,12.41,8,Sí,No,Sí,Sí,False
10979,15580,13.0,53.0,2018-02-15,Lopez and Sons,No,36.72128837593162,-2.379009295657922,15580,Larga Vida,5.37,0.47,95.15,10.17,6,Sí,No,Sí,Sí,False
10980,15581,13.0,53.0,2018-07-11,"Murphy, Myers and Mitchell",No,37.1105340876475,-2.570394902789744,15581,Rama,5.19,0.33,93.18,12.47,7,Sí,Sí,Sí,Sí,False
10981,15582,13.0,53.0,2018-04-08,"Collins, Shields and Anthony",Sí,37.0882665310376,-2.5936143540721948,15582,Adora,8.35,0.8,86.18,12.48,7,Sí,No,No,Sí,True
10982,15583,13.0,52.0,2018-01-18,Nguyen-Thompson,No,36.8686536342582,-2.2410444945104566,15583,San Marzano,3.76,0.3,95.62,13.39,13,Sí,Sí,No,Sí,False
10983,15584,13.0,52.0,2018-05-19,Schneider-Rasmussen,Sí,36.73054351991636,-2.744710393502523,15584,Negro,6.03,0.58,94.09,14.55,7,Sí,No,Sí,Sí,True
10984,15586,13.0,53.0,2018-04-25,Jones-Boyd,Sí,36.89794856580514,-2.2809840984301832,15586,Raf,6.65,0.56,93.66,10.06,6,Sí,No,Sí,Sí,False
10985,15587,13.0,53.0,2018-04-08,Schneider-Rasmussen,No,37.04058982401739,-2.6218757653477907,15587,Liso,6.12,0.44,96.44,14.53,9,Sí,No,Sí,Sí,True
10986,15589,13.0,53.0,2018-05-17,"Murphy, Myers and Mitchell",No,37.18731559337475,-2.6337161793278328,15589,Pera,5.16,0.32,94.9,13.33,7,Sí,Sí,Sí,Sí,True
10987,15590,13.0,53.0,2018-11-29,"Roberson, Hunter and Webb",Sí,36.99092195654824,-2.460294832278117,15590,Cherry Rama,6.78,0.98,90.06,8.44,2,Sí,No,Sí,Sí,False
10988,15591,13.0,53.0,2018-04-14,Nguyen-Thompson,No,37.02423041875488,-2.217198166008231,15591,Liso,6.21,0.42,96.21,13.54,9,Sí,No,Sí,Sí,True
10989,15592,13.0,53.0,2018-12-31,Lopez and Sons,No,36.73682137335116,-2.475857583375272,15592,Pera,5.39,0.33,92.44,13.53,6,Sí,Sí,Sí,Sí,True
10990,15593,13.0,53.0,2018-03-11,Jones-Boyd,Sí,37.10736206477089,-2.5638872195215976,15593,Rosa,5.5,0.45,96.14,12.35,10,Sí,No,No,Sí,True
10991,15594,13.0,52.0,2018-05-31,"Rodriguez, Montgomery and Valentine",No,36.86384532492112,-2.662694061754777,15594,Rebelión,6.73,0.34,94.18,13.06,9,Sí,Sí,No,Sí,True
10992,15595,13.0,52.0,2018-02-26,"Roberson, Hunter and Webb",No,37.19726201454432,-2.460597447829087,15595,Rebelión,7.79,0.35,94.34,14.95,7,Sí,Sí,No,Sí,True
10993,15597,13.0,52.0,2018-12-03,"Roberson, Hunter and Webb",No,36.734990551389,-2.4180928712830685,15597,Corazón de Buey,3.38,0.3,97.74,12.85,8,Sí,No,Sí,Sí,False
10994,15599,13.0,53.0,2018-03-05,Estrada LLC,No,37.124374193564,-2.4488732940606512,15599,Negro,6.16,0.58,94.06,14.34,7,Sí,No,Sí,Sí,True
10995,15600,13.0,53.0,2018-03-24,Schneider-Rasmussen,Sí,36.72689174532261,-2.558459479166201,15600,Flamenko,6.27,0.8,87.09,12.7,7,Sí,No,No,Sí,True
10996,15601,13.0,53.0,2018-10-17,Schneider-Rasmussen,No,36.95004535415942,-2.556379888979923,15601,Corazon Casi,4.35,0.25,97.86,17.87,9,No,No,Sí,Sí,True
10997,15602,13.0,53.0,2018-05-28,"Roberson, Hunter and Webb",No,36.89891160616909,-2.7140088176995643,15602,Rosa,5.51,0.45,96.36,13.88,8,Sí,No,No,Sí,True
10998,15604,13.0,53.0,2018-01-14,"Roberson, Hunter and Webb",No,36.82143450604431,-2.683338971267689,15604,Adora,8.17,0.8,87.08,12.55,5,Sí,No,No,Sí,True
10999,15605,13.0,53.0,2018-10-21,Estrada LLC,Sí,37.1571055712464,-2.5342558583488506,15605,Liso,6.37,0.44,96.61,13.56,8,Sí,No,Sí,Sí,True
11000,15606,14.0,53.0,2018-04-05,"Murphy, Myers and Mitchell",Sí,36.797506662158206,-2.3219644577325287,15606,Flamenko,6.16,0.8,85.55,12.7,7,Sí,No,No,Sí,False
11001,15607,14.0,53.0,2018-06-06,Nguyen-Thompson,No,36.85953602442216,-2.586788994119751,15607,Rama,5.05,0.32,94.16,14.25,8,Sí,Sí,Sí,Sí,True
11002,15610,14.0,53.0,2018-03-18,Nguyen-Thompson,No,37.18115419184884,-2.484665082869874,15610,Beef,5.38,0.44,96.85,14.86,8,Sí,No,No,Sí,True
11003,15611,14.0,53.0,2018-03-07,"Roberson, Hunter and Webb",Sí,36.82771863426306,-2.287250180645529,15611,Rebelión,7.59,0.4,94.26,13.23,8,Sí,Sí,No,Sí,True
11004,15612,14.0,53.0,2018-01-06,Strickland-Rose,Sí,37.14468209654147,-2.704854650216508,15612,Corazon Casi,4.2,0.21,97.75,14.28,10,No,No,Sí,Sí,True
11005,15613,14.0,53.0,2018-12-13,"Roberson, Hunter and Webb",Sí,37.09437602577634,-2.5082945676277237,15613,Cherry Rama,7.81,0.93,88.51,9.68,2,Sí,No,Sí,Sí,False
11006,15615,14.0,53.0,2018-03-07,Strickland-Rose,No,36.80043046401977,-2.2452340393140973,15615,Beef,5.13,0.41,96.2,14.79,9,Sí,No,No,Sí,True
11007,15616,14.0,53.0,2018-03-15,Lopez and Sons,No,36.926406949637325,-2.5231877353674665,15616,Cherry Redondo,7.34,0.61,87.43,11.26,1,Sí,No,Sí,Sí,False
11008,15617,14.0,53.0,2018-06-06,Jones-Boyd,No,36.75713743654097,-2.3522517107343672,15617,Pera,5.88,0.35,93.56,12.09,6,Sí,Sí,Sí,Sí,False
11009,15618,14.0,53.0,2018-11-24,Schneider-Rasmussen,No,36.74530497103628,-2.555182076703768,15618,Pera,5.97,0.38,92.15,12.25,7,Sí,Sí,Sí,Sí,True
11010,15619,14.0,53.0,2018-05-22,"Roberson, Hunter and Webb",No,36.7537614521698,-2.357712383460669,15619,Larga Vida,5.0,0.46,95.66,11.96,9,Sí,No,Sí,Sí,False
11011,15620,14.0,53.0,2018-09-17,"Rodriguez, Montgomery and Valentine",Sí,36.8072435353234,-2.2258256740879427,15620,Raf,8.27,0.74,93.07,12.55,8,Sí,No,Sí,Sí,True
11012,15621,14.0,53.0,2018-12-03,Schneider-Rasmussen,Sí,36.89117400603353,-2.5767995853181773,15621,Cherry Pera,7.6,0.45,88.78,14.7,3,Sí,No,Sí,Sí,True
11013,15622,14.0,53.0,2018-10-10,Strickland-Rose,Sí,37.087422654239575,-2.466812399756159,15622,Corazon Casi,3.56,0.26,97.87,14.02,8,No,No,Sí,Sí,True
11014,15623,14.0,53.0,2018-02-05,Nguyen-Thompson,No,37.06609159790865,-2.5228461398665574,15623,Corazón de Buey,2.47,0.3,97.69,12.84,13,Sí,No,Sí,Sí,False
11015,15625,14.0,53.0,2018-12-05,Strickland-Rose,Sí,37.147908022646526,-2.377306157949304,15625,Rebelión,7.55,0.37,94.8,14.53,7,Sí,Sí,No,Sí,True
11016,15626,14.0,53.0,2018-11-10,Strickland-Rose,Sí,37.01190163687614,-2.309541009137272,15626,Liso,6.33,0.47,96.94,14.6,10,Sí,No,Sí,Sí,True
11017,15627,14.0,53.0,2018-01-11,Strickland-Rose,No,37.15254728155805,-2.3288821983456054,15627,Larga Vida,5.38,0.47,95.16,11.57,7,Sí,No,Sí,Sí,False
11018,15628,14.0,53.0,2018-05-03,Schneider-Rasmussen,No,37.19390711246463,-2.5089758440668533,15628,Cherry Rama,6.71,0.72,86.81,8.54,1,Sí,No,Sí,Sí,False
11019,15630,14.0,53.0,2018-02-09,Schneider-Rasmussen,Sí,36.79776059828452,-2.268185867233985,15630,Larga Vida,5.29,0.5,95.32,11.55,9,Sí,No,Sí,Sí,False
11020,15632,14.0,53.0,2018-02-28,Lopez and Sons,No,36.789921853132434,-2.7371996310701623,15632,Cherry Rama,7.32,0.83,87.33,8.58,2,Sí,No,Sí,Sí,False
11021,15633,14.0,53.0,2018-07-26,Jones-Boyd,No,36.73529398251765,-2.506458556997444,15633,Rebelión,7.51,0.33,94.45,14.43,7,Sí,Sí,No,Sí,True
11022,15635,14.0,53.0,2018-04-18,Estrada LLC,No,37.158854901477845,-2.627774884184161,15635,Cherry Rama,7.66,0.86,83.53,8.23,3,Sí,No,Sí,Sí,False
11023,15636,14.0,53.0,2018-03-19,Estrada LLC,No,36.84533961301691,-2.5138928766923776,15636,Larga Vida,5.04,0.44,95.88,10.04,8,Sí,No,Sí,Sí,False
11024,15637,14.0,53.0,2018-01-08,"Collins, Shields and Anthony",No,36.86339420062923,-2.3430536964203643,15637,Flamenko,6.58,0.8,85.73,14.18,8,Sí,No,No,Sí,True
11025,15638,14.0,53.0,2018-08-21,"Murphy, Myers and Mitchell",No,37.01261075030914,-2.704887402775269,15638,Rama,5.49,0.35,93.42,13.59,8,Sí,Sí,Sí,Sí,True
11026,15640,14.0,53.0,2018-12-01,Nguyen-Thompson,No,36.95734736268121,-2.6189671144391515,15640,Liso,6.11,0.38,96.71,12.41,10,Sí,No,Sí,Sí,True
11027,15641,14.0,53.0,2018-12-10,"Collins, Shields and Anthony",No,36.95736686009624,-2.3053079882295577,15641,Negro,6.27,0.57,94.64,12.23,6,Sí,No,Sí,Sí,True
11028,15645,14.0,53.0,2018-07-26,"Roberson, Hunter and Webb",No,37.09102152516706,-2.3463896034807337,15645,Rebelión,7.93,0.4,94.43,12.84,7,Sí,Sí,No,Sí,True
11029,15649,14.0,52.0,2018-12-31,"Rodriguez, Montgomery and Valentine",No,36.915745293023,-2.527717341676696,15649,Beef,5.51,0.44,96.93,13.11,8,Sí,No,No,Sí,True
11030,15651,14.0,53.0,2018-05-28,"Rodriguez, Montgomery and Valentine",No,37.054572281900185,-2.7693526604094614,15651,Liso,6.16,0.41,96.28,15.21,8,Sí,No,Sí,Sí,True
11031,15652,14.0,53.0,2018-04-11,"Rodriguez, Montgomery and Valentine",No,36.83620691431927,-2.751606712346742,15652,Pera,6.3,0.39,93.58,13.51,7,Sí,Sí,Sí,Sí,True
11032,15653,14.0,53.0,2018-01-09,Jones-Boyd,Sí,36.82384830823627,-2.5144761248322034,15653,Pera,5.77,0.3,93.22,14.84,6,Sí,Sí,Sí,Sí,True
11033,15654,14.0,53.0,2018-05-28,"Murphy, Myers and Mitchell",No,36.85091893585973,-2.35257922801462,15654,Corazón de Buey,3.29,0.3,97.62,12.65,8,Sí,No,Sí,Sí,False
11034,15656,14.0,53.0,2018-09-02,"Roberson, Hunter and Webb",No,36.93097678459343,-2.4588146526491235,15656,Larga Vida,5.29,0.47,95.04,10.4,8,Sí,No,Sí,Sí,False
11035,15657,14.0,53.0,2018-05-04,Schneider-Rasmussen,No,37.15886344602562,-2.7430330674732426,15657,Flamenko,6.98,0.8,87.08,13.4,6,Sí,No,No,Sí,True
11036,15658,14.0,53.0,2018-01-15,"Collins, Shields and Anthony",No,37.13421055802164,-2.216622245459826,15658,Cherry Redondo,7.09,0.64,86.52,11.29,1,Sí,No,Sí,Sí,False
11037,15659,14.0,53.0,2018-01-19,Lopez and Sons,No,37.071890508557566,-2.6273710329020354,15659,Rosa,5.02,0.42,96.09,13.1,11,Sí,No,No,Sí,True
11038,15660,14.0,53.0,2018-02-23,"Roberson, Hunter and Webb",No,37.17851328830921,-2.2110835517637715,15660,Adora,7.46,0.8,87.66,13.01,8,Sí,No,No,Sí,True
11039,15661,14.0,53.0,2018-04-04,Jones-Boyd,No,37.08922113004529,-2.6706078952628274,15661,Rama,5.11,0.33,93.31,14.41,8,Sí,Sí,Sí,Sí,True
11040,15662,14.0,53.0,2018-05-19,"Rodriguez, Montgomery and Valentine",Sí,37.03223041924011,-2.4099283201415616,15662,Rosa,5.51,0.43,96.89,12.06,8,Sí,No,No,Sí,True
11041,15664,14.0,53.0,2018-10-13,Estrada LLC,Sí,36.7076232129101,-2.6477575777970834,15664,Cherry Pera,8.28,0.48,84.15,16.86,3,Sí,No,Sí,Sí,True
11042,15665,14.0,53.0,2018-02-14,"Rodriguez, Montgomery and Valentine",Sí,36.73385531721676,-2.2827419562569897,15665,Beef,5.28,0.43,96.17,12.51,8,Sí,No,No,Sí,True
11043,15668,13.0,53.0,2018-12-12,Strickland-Rose,No,36.84874548001365,-2.548120354291492,15668,Cherry Pera,7.22,0.46,87.27,15.03,1,Sí,No,Sí,Sí,False
11044,15669,13.0,53.0,2018-02-08,Estrada LLC,No,36.89805876008467,-2.396798696513226,15669,Cherry Pera,7.46,0.45,84.12,14.15,2,Sí,No,Sí,Sí,False
11045,15671,13.0,53.0,2018-09-14,Schneider-Rasmussen,No,36.759977231122605,-2.789497177929174,15671,Corazon Casi,4.05,0.3,96.7,14.93,9,No,No,Sí,Sí,True
11046,15672,13.0,53.0,2018-05-20,"Collins, Shields and Anthony",No,37.11178297924548,-2.380628503663724,15672,Pera,5.28,0.34,94.29,13.66,6,Sí,Sí,Sí,Sí,True
11047,15674,13.0,53.0,2018-02-02,"Collins, Shields and Anthony",No,36.82010920686784,-2.760598750345128,15674,Adora,7.21,0.8,86.9,12.48,5,Sí,No,No,Sí,False
11048,15675,13.0,53.0,2018-05-24,Strickland-Rose,No,36.86035543704842,-2.63274398877432,15675,Rebelión,7.51,0.35,94.97,14.38,8,Sí,Sí,No,Sí,True
11049,15676,13.0,53.0,2018-03-17,Estrada LLC,No,37.1917268371642,-2.259857432312622,15676,Liso,6.09,0.43,96.61,14.56,8,Sí,No,Sí,Sí,True
11050,15677,13.0,53.0,2018-08-29,Lopez and Sons,No,36.72013034927832,-2.625872319876276,15677,San Marzano,4.05,0.3,95.52,13.96,8,Sí,Sí,No,Sí,True
11051,15678,13.0,53.0,2018-05-24,"Collins, Shields and Anthony",No,37.19734219940868,-2.2360692246569,15678,San Marzano,4.01,0.3,95.53,14.09,9,Sí,Sí,No,Sí,True
11052,15680,13.0,53.0,2018-10-09,Strickland-Rose,No,36.88834988645559,-2.308387673674087,15680,Cherry Redondo,7.46,0.6,87.36,11.11,2,Sí,No,Sí,Sí,False
11053,15681,13.0,53.0,2018-11-19,"Collins, Shields and Anthony",No,37.05537252969126,-2.4835572648730464,15681,Corazon Casi,4.51,0.28,97.4,15.38,8,No,No,Sí,Sí,True
11054,15682,13.0,53.0,2018-01-01,"Roberson, Hunter and Webb",Sí,36.93179502072957,-2.208396132998657,15682,San Marzano,4.0,0.3,95.58,12.81,9,Sí,Sí,No,Sí,False
11055,15683,13.0,53.0,2018-12-14,Lopez and Sons,Sí,36.9175031786413,-2.5045365768540573,15683,Raf,8.81,0.67,93.24,12.89,6,Sí,No,Sí,Sí,True
11056,15684,13.0,53.0,2018-11-05,"Rodriguez, Montgomery and Valentine",No,37.17919465818301,-2.365313476621644,15684,Corazon Casi,3.57,0.27,97.42,15.71,8,No,No,Sí,Sí,True
11057,15685,13.0,53.0,2018-03-22,Lopez and Sons,Sí,37.04954183017368,-2.324580781366245,15685,Rosa,5.53,0.42,96.2,14.74,8,Sí,No,No,Sí,True
11058,15689,13.0,53.0,2018-03-16,Lopez and Sons,No,36.7612674467542,-2.3353953478223515,15689,Cherry Redondo,7.44,0.7,86.56,10.94,1,Sí,No,Sí,Sí,False
11059,15692,13.0,53.0,2018-05-05,Schneider-Rasmussen,No,37.13766945990447,-2.302138489195229,15692,Negro,6.9,0.47,94.23,14.65,7,Sí,No,Sí,Sí,True
11060,15695,14.0,53.0,2018-05-27,Estrada LLC,No,37.020265519864616,-2.779686148064004,15695,Larga Vida,5.04,0.42,95.69,10.9,7,Sí,No,Sí,Sí,False
11061,15696,14.0,53.0,2018-07-08,Strickland-Rose,Sí,36.80267128532266,-2.3677449934088406,15696,Pera,6.0,0.34,94.85,12.53,7,Sí,Sí,Sí,Sí,True
11062,15697,14.0,53.0,2018-10-18,"Roberson, Hunter and Webb",Sí,36.9550294027762,-2.6632556245909877,15697,Negro,6.79,0.5,94.04,13.51,7,Sí,No,Sí,Sí,True
11063,15698,14.0,53.0,2018-10-20,"Collins, Shields and Anthony",No,37.15206026045173,-2.639282011202311,15698,Negro,6.41,0.45,94.26,12.81,6,Sí,No,Sí,Sí,True
11064,15699,14.0,53.0,2018-02-19,"Murphy, Myers and Mitchell",No,37.1839643423942,-2.465875186773294,15699,Corazón de Buey,3.04,0.3,97.66,12.74,12,Sí,No,Sí,Sí,False
11065,15701,14.0,53.0,2018-10-16,Strickland-Rose,No,36.87273267073716,-2.754313622069261,15701,Rama,5.08,0.3,94.76,12.87,6,Sí,Sí,Sí,Sí,True
11066,15702,14.0,53.0,2018-03-12,"Rodriguez, Montgomery and Valentine",No,36.89226262240577,-2.553008103507332,15702,Negro,6.34,0.49,94.41,12.57,7,Sí,No,Sí,Sí,True
11067,15703,14.0,53.0,2018-01-07,Strickland-Rose,Sí,36.93081832973901,-2.747559459266084,15703,Corazon Casi,3.71,0.21,97.17,15.75,9,No,No,Sí,Sí,True
11068,15704,14.0,53.0,2018-01-14,Lopez and Sons,Sí,36.93488453344245,-2.5877882218252077,15704,Rosa,5.28,0.41,96.51,13.86,10,Sí,No,No,Sí,True
11069,15705,14.0,52.0,2018-12-01,"Rodriguez, Montgomery and Valentine",No,37.17661012628687,-2.77445873195808,15705,Rebelión,7.3,0.36,94.94,12.19,9,Sí,Sí,No,Sí,True
11070,15706,14.0,52.0,2018-04-25,"Collins, Shields and Anthony",No,37.03589283240624,-2.2052383961981628,15706,Cherry Redondo,7.29,0.66,86.28,11.2,1,Sí,No,Sí,Sí,False
